Year,Gebietseinheit,Geschlecht,Kategorie,Units,GeoCode,Value
2022,"Cloppenburg",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03453,6030
2022,"Cloppenburg",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03453,14395
2022,"Emsland",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03454,18095
2022,"Emsland",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03454,11875
2022,"Emsland",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03454,29965
2022,"Friesland",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03455,940
2022,"Friesland",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03455,765
2022,"Friesland",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03455,1705
2022,"Grafschaft Bentheim",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03456,9430
2022,"Grafschaft Bentheim",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03456,7630
2022,"Grafschaft Bentheim",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03456,17055
2022,"Leer",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03457,4795
2022,"Leer",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03457,3565
2022,"Leer",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03457,8360
2022,"Oldenburg",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03458,4645
2022,"Oldenburg",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03458,3585
2022,"Oldenburg",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03458,8230
2022,"Osnabrück",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03459,12610
2022,"Osnabrück",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03459,9690
2022,"Osnabrück",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03459,22300
2022,"Vechta",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03460,6670
2022,"Vechta",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03460,5345
2022,"Vechta",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03460,12015
2022,"Wesermarsch",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03461,2080
2022,"Wesermarsch",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03461,1510
2022,"Wesermarsch",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03461,3590
2022,"Wittmund",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03462,725
2022,"Wittmund",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03462,685
2022,"Wittmund",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03462,1410
2022,"Statistische Region Weser-Ems",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH034,88810
2022,"Statistische Region Weser-Ems",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH034,68345
2022,"Statistische Region Weser-Ems",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH034,157160
2022,"Niedersachsen",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH030,214530
2022,"Niedersachsen",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH030,174180
2022,"Niedersachsen",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH030,388715
2021,"Braunschweig, Stadt",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03101,5045
2021,"Braunschweig, Stadt",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03101,4670
2021,"Braunschweig, Stadt",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03101,9715
2021,"Salzgitter, Stadt",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03102,3815
2021,"Salzgitter, Stadt",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03102,3025
2021,"Salzgitter, Stadt",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03102,6840
2021,"Wolfsburg, Stadt",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03103,5425
2021,"Wolfsburg, Stadt",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03103,4370
2021,"Wolfsburg, Stadt",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03103,9795
2021,"Gifhorn",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03151,2885
2021,"Gifhorn",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03151,2295
2021,"Gifhorn",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03151,5180
2021,"Goslar",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03153,2355
2021,"Goslar",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03153,1925
2021,"Goslar",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03153,4280
2021,"Helmstedt",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03154,1765
2021,"Helmstedt",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03154,1395
2021,"Helmstedt",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03154,3155
2021,"Northeim",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03155,1825
2021,"Northeim",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03155,1605
2021,"Northeim",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03155,3430
2021,"Peine",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03157,2500
2021,"Peine",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03157,1995
2021,"Peine",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03157,4495
2021,"Wolfenbüttel",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03158,1380
2021,"Wolfenbüttel",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03158,1180
2021,"Wolfenbüttel",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03158,2560
2021,"Göttingen",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03159,5445
2021,"Göttingen",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03159,5160
2021,"Göttingen",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03159,10605
2021,"Statistische Region Braunschweig",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH031,32435
2021,"Statistische Region Braunschweig",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH031,27620
2021,"Statistische Region Braunschweig",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH031,60055
2021,"Region Hannover",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03241,36315
2021,"Region Hannover",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03241,32110
2021,"Region Hannover",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03241,68425
2021,"Diepholz",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03251,5550
2021,"Diepholz",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03251,4535
2021,"Diepholz",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03251,10085
2021,"Hameln-Pyrmont",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03252,3350
2021,"Hameln-Pyrmont",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03252,2870
2021,"Hameln-Pyrmont",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03252,6220
2021,"Hildesheim",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03254,4915
2021,"Hildesheim",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03254,4135
2021,"Hildesheim",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03254,9050
2021,"Holzminden",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03255,630
2021,"Holzminden",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03255,550
2021,"Holzminden",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03255,1175
2021,"Nienburg (Weser)",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03256,2555
2021,"Nienburg (Weser)",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03256,1780
2021,"Nienburg (Weser)",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03256,4335
2021,"Schaumburg",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03257,3250
2021,"Schaumburg",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03257,2540
2021,"Schaumburg",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03257,5785
2021,"Statistische Region Hannover",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH032,56565
2021,"Statistische Region Hannover",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH032,48515
2021,"Statistische Region Hannover",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH032,105075
2021,"Celle",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03351,3195
2021,"Celle",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03351,2655
2021,"Celle",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03351,5850
2021,"Cuxhaven",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03352,3510
2021,"Cuxhaven",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03352,2935
2021,"Cuxhaven",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03352,6445
2021,"Harburg",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03353,6590
2021,"Harburg",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03353,5220
2021,"Harburg",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03353,11810
2021,"Lüchow-Dannenberg",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03354,795
2021,"Lüchow-Dannenberg",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03354,640
2021,"Lüchow-Dannenberg",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03354,1430
2021,"Lüneburg",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03355,2435
2021,"Lüneburg",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03355,1995
2021,"Lüneburg",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03355,4430
2021,"Osterholz",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03356,1345
2021,"Osterholz",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03356,1180
2021,"Osterholz",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03356,2525
2021,"Rotenburg (Wümme)",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03357,3350
2021,"Rotenburg (Wümme)",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03357,2510
2021,"Rotenburg (Wümme)",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03357,5860
2021,"Heidekreis",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03358,3600
2021,"Heidekreis",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03358,2760
2021,"Heidekreis",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03358,6360
2021,"Stade",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03359,5535
2021,"Stade",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03359,4220
2021,"Stade",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03359,9755
2021,"Uelzen",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03360,1370
2021,"Uelzen",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03360,1160
2021,"Uelzen",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03360,2530
2021,"Verden",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03361,2375
2021,"Verden",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03361,1940
2021,"Verden",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03361,4315
2021,"Statistische Region Lüneburg",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH033,34100
2021,"Statistische Region Lüneburg",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH033,27210
2021,"Statistische Region Lüneburg",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH033,61315
2021,"Delmenhorst, Stadt",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03401,3365
2021,"Delmenhorst, Stadt",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03401,2960
2021,"Delmenhorst, Stadt",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03401,6325
2021,"Emden, Stadt",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03402,1465
2021,"Emden, Stadt",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03402,1090
2021,"Emden, Stadt",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03402,2555
2021,"Oldenburg (Oldb), Stadt",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03403,3260
2021,"Oldenburg (Oldb), Stadt",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03403,2930
2021,"Oldenburg (Oldb), Stadt",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03403,6185
2021,"Osnabrück, Stadt",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03404,5290
2021,"Osnabrück, Stadt",weiblich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03404,4715
2021,"Osnabrück, Stadt",insgesamt,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03404,10005
2021,"Wilhelmshaven, Stadt",männlich,"Aufenthaltsrecht nach FreizügG/EU",Anzahl,RH03405,1650
