Year,Gebietseinheit,Units,GeoCode,Value
2010,"Wesermarsch",%,K03461,5.24721279689772
2010,"Wittmund",%,K03462,2.28002793296089
2010,"Statistische Region Weser-Ems",%,K034,5.50187148780758
2010,"Niedersachsen",%,K030,5.78600716088682
2011,"Braunschweig, Stadt",%,K03101,8.29023619011684
2011,"Salzgitter, Stadt",%,K03102,9.94441514180225
2011,"Wolfsburg, Stadt",%,K03103,9.99263787441372
2011,"Gifhorn",%,K03151,4.1758113130249
2011,"Goslar",%,K03153,5.05749596990865
2011,"Helmstedt",%,K03154,3.73299310375169
2011,"Northeim",%,K03155,3.73143074804419
2011,"Peine",%,K03157,4.89302039718818
2011,"Wolfenbüttel",%,K03158,3.74423915299979
2011,"Göttingen",%,K03159,5.82683715914343
2011,"Statistische Region Braunschweig",%,K031,6.0006929074702
2011,"Hannover  Region",%,K03241,10.4013762193562
2011,"dav. Hannover, Lhst.",%,K03241001,14.8763947908182
2011,"dav. Hannover, Umland",%,K03241999,6.58065402675229
2011,"Diepholz",%,K03251,3.9981882762402
2011,"Hameln-Pyrmont",%,K03252,6.90174098573368
2011,"Hildesheim",%,K03254,5.01441839765832
2011,"Holzminden",%,K03255,4.23757774588203
2011,"Nienburg (Weser)",%,K03256,4.32655078672049
2011,"Schaumburg",%,K03257,5.31185918255576
2011,"Statistische Region Hannover",%,K032,7.84926754213538
2011,"Celle",%,K03351,4.36740999920479
2011,"Cuxhaven",%,K03352,4.10569618655831
2011,"Harburg",%,K03353,4.60778454375619
2011,"Lüchow-Dannenberg",%,K03354,2.966464284259
2011,"Lüneburg",%,K03355,3.80399003921344
2011,"Osterholz",%,K03356,3.57355515057469
2011,"Rotenburg (Wümme)",%,K03357,3.91350458127289
2011,"Heidekreis",%,K03358,4.40649068140396
2011,"Stade",%,K03359,4.52644601903827
2011,"Uelzen",%,K03360,2.74752369109386
2011,"Verden",%,K03361,4.96756002910502
2011,"Statistische Region Lüneburg",%,K033,4.15229313663566
2011,"Delmenhorst, Stadt",%,K03401,8.50962324845974
2011,"Emden  Stadt",%,K03402,4.98916706788637
2011,"Oldenburg(Oldb), Stadt",%,K03403,5.96616488909743
2011,"Osnabrück, Stadt",%,K03404,9.84318471584915
2011,"Wilhelmshaven, Stadt",%,K03405,5.55988872422848
2011,"Ammerland",%,K03451,3.17843850412459
2011,"Aurich",%,K03452,2.92909438550074
2011,"Cloppenburg",%,K03453,5.68271705694017
2011,"Emsland",%,K03454,6.1687749090279
2011,"Friesland",%,K03455,2.79489459108699
2011,"Grafschaft Bentheim",%,K03456,12.1574212893553
2011,"Leer",%,K03457,4.55634760444171
2011,"Oldenburg",%,K03458,4.62459585678362
2011,"Osnabrück",%,K03459,5.2571500322472
2011,"Vechta",%,K03460,8.07822104375075
2011,"Wesermarsch",%,K03461,5.22635629474907
2011,"Wittmund",%,K03462,2.49063140776356
2011,"Statistische Region Weser-Ems",%,K034,5.84852200430975
2011,"Niedersachsen",%,K030,6.05438233100981
2012,"Braunschweig, Stadt",%,K03101,8.47036997860032
2012,"Salzgitter, Stadt",%,K03102,10.1106070645803
2012,"Wolfsburg, Stadt",%,K03103,10.4141001001988
2012,"Gifhorn",%,K03151,4.41598690173377
2012,"Goslar",%,K03153,5.35069056290794
2012,"Helmstedt",%,K03154,3.76586164551781
2012,"Northeim",%,K03155,3.77571666986663
2012,"Peine",%,K03157,5.00434458311226
2012,"Wolfenbüttel",%,K03158,3.90452642007376
2012,"Göttingen",%,K03159,6.09567877368849
2012,"Statistische Region Braunschweig",%,K031,6.21215133179679
2012,"Hannover  Region",%,K03241,10.7278405644056
2012,"dav. Hannover, Lhst.",%,K03241001,15.2570229335761
2012,"dav. Hannover, Umland",%,K03241999,6.83732695334298
2012,"Diepholz",%,K03251,4.38019563983574
2012,"Hameln-Pyrmont",%,K03252,6.96280936094579
2012,"Hildesheim",%,K03254,5.23626194021719
2012,"Holzminden",%,K03255,4.23963896824411
2012,"Nienburg (Weser)",%,K03256,4.46995217300894
2012,"Schaumburg",%,K03257,5.4415883208685
2012,"Statistische Region Hannover",%,K032,8.12656836907755
2012,"Celle",%,K03351,4.52972579194791
2012,"Cuxhaven",%,K03352,4.13659317338034
2012,"Harburg",%,K03353,4.70051715250179
2012,"Lüchow-Dannenberg",%,K03354,3.27215500327011
2012,"Lüneburg",%,K03355,3.98143930767479
2012,"Osterholz",%,K03356,3.77292087785157
2012,"Rotenburg (Wümme)",%,K03357,4.11484732352578
2012,"Heidekreis",%,K03358,4.67695843030964
2012,"Stade",%,K03359,4.82891423492816
2012,"Uelzen",%,K03360,2.83833148349695
2012,"Verden",%,K03361,5.04734009944827
2012,"Statistische Region Lüneburg",%,K033,4.31659681455163
2012,"Delmenhorst, Stadt",%,K03401,8.99059629287384
2012,"Emden  Stadt",%,K03402,5.59586741975036
2012,"Oldenburg(Oldb), Stadt",%,K03403,6.34572476647884
2012,"Osnabrück, Stadt",%,K03404,10.2714859437751
2012,"Wilhelmshaven, Stadt",%,K03405,5.87758834672415
2012,"Ammerland",%,K03451,3.61383757142013
2012,"Aurich",%,K03452,3.07275288874127
2012,"Cloppenburg",%,K03453,6.68612098754632
2012,"Emsland",%,K03454,6.74817407425165
2012,"Friesland",%,K03455,2.76079607919693
2012,"Grafschaft Bentheim",%,K03456,12.5460150240924
2012,"Leer",%,K03457,4.79105004811147
2012,"Oldenburg",%,K03458,5.04572891167582
2012,"Osnabrück",%,K03459,5.5107235392816
2012,"Vechta",%,K03460,8.3791641066371
2012,"Wesermarsch",%,K03461,5.23865089872764
2012,"Wittmund",%,K03462,2.56555835491998
2012,"Statistische Region Weser-Ems",%,K034,6.22560350175354
2012,"Niedersachsen",%,K030,6.3256500357694
2013,"Braunschweig, Stadt",%,K03101,8.94805179045978
2013,"Salzgitter, Stadt",%,K03102,10.7905536829027
2013,"Wolfsburg, Stadt",%,K03103,11.4464669230832
2013,"Gifhorn",%,K03151,4.66015454147835
2013,"Goslar",%,K03153,5.76567295205067
2013,"Helmstedt",%,K03154,4.0719728387689
2013,"Northeim",%,K03155,4.01452536369105
2013,"Peine",%,K03157,5.28171990134233
2013,"Wolfenbüttel",%,K03158,4.21267723102585
2013,"Göttingen",%,K03159,6.4703018047496
2013,"Statistische Region Braunschweig",%,K031,6.63823799824247
2013,"Hannover  Region",%,K03241,11.3406924001765
2013,"dav. Hannover, Lhst.",%,K03241001,15.9585714120366
2013,"dav. Hannover, Umland",%,K03241999,7.35851881425292
2013,"Diepholz",%,K03251,5.12538401085947
2013,"Hameln-Pyrmont",%,K03252,7.25457683327129
2013,"Hildesheim",%,K03254,5.59269121627283
2013,"Holzminden",%,K03255,4.30457587267137
2013,"Nienburg (Weser)",%,K03256,4.86366063680662
2013,"Schaumburg",%,K03257,5.69026793231319
2013,"Statistische Region Hannover",%,K032,8.6500793919619
2013,"Celle",%,K03351,4.85269321910317
2013,"Cuxhaven",%,K03352,4.40472617963755
2013,"Harburg",%,K03353,4.79719686582589
2013,"Lüchow-Dannenberg",%,K03354,3.86685843435381
2013,"Lüneburg",%,K03355,4.25175553254455
2013,"Osterholz",%,K03356,4.04844789956891
2013,"Rotenburg (Wümme)",%,K03357,4.46599052743819
2013,"Heidekreis",%,K03358,5.3284012594403
2013,"Stade",%,K03359,5.37869689999796
2013,"Uelzen",%,K03360,3.28186582355234
2013,"Verden",%,K03361,5.32995115469692
2013,"Statistische Region Lüneburg",%,K033,4.66052248863758
2013,"Delmenhorst, Stadt",%,K03401,9.6729325338951
2013,"Emden  Stadt",%,K03402,6.4651536453103
2013,"Oldenburg(Oldb), Stadt",%,K03403,6.75270972996679
2013,"Osnabrück, Stadt",%,K03404,10.6208617215238
2013,"Wilhelmshaven, Stadt",%,K03405,5.86308894992605
2013,"Ammerland",%,K03451,3.75467967862701
2013,"Aurich",%,K03452,3.5224368912316
2013,"Cloppenburg",%,K03453,7.04974528019179
2013,"Emsland",%,K03454,7.22020855050703
2013,"Friesland",%,K03455,2.90134201229749
2013,"Grafschaft Bentheim",%,K03456,12.9437903020692
2013,"Leer",%,K03457,5.09005291519006
2013,"Oldenburg",%,K03458,5.62896531984926
2013,"Osnabrück",%,K03459,5.86608126702103
2013,"Vechta",%,K03460,8.79586848302382
2013,"Wesermarsch",%,K03461,5.56449887989553
2013,"Wittmund",%,K03462,2.92730496453901
2013,"Statistische Region Weser-Ems",%,K034,6.61104627515743
2013,"Niedersachsen",%,K030,6.74776996105158
2014,"Braunschweig, Stadt",%,K03101,9.27759132723278
2014,"Salzgitter, Stadt",%,K03102,11.7414061394822
2014,"Wolfsburg, Stadt",%,K03103,12.3745194144375
2014,"Gifhorn",%,K03151,5.13848882294643
2014,"Goslar",%,K03153,6.29043539080259
2014,"Helmstedt",%,K03154,4.51005412064945
2014,"Northeim",%,K03155,4.42403196295881
2014,"Peine",%,K03157,5.66687850782153
2014,"Wolfenbüttel",%,K03158,4.52534677385763
2014,"Göttingen",%,K03159,6.90771420332456
2014,"Statistische Region Braunschweig",%,K031,7.12351416739568
2014,"Hannover  Region",%,K03241,12.1035923467049
2014,"dav. Hannover, Lhst.",%,K03241001,16.9086895245225
2014,"dav. Hannover, Umland",%,K03241999,7.94050248595703
2014,"Diepholz",%,K03251,5.50989374351589
2014,"Hameln-Pyrmont",%,K03252,7.89172806180783
2014,"Hildesheim",%,K03254,5.97769473400497
2014,"Holzminden",%,K03255,4.38282146756628
2014,"Nienburg (Weser)",%,K03256,5.26535764141402
2014,"Schaumburg",%,K03257,6.11240511527331
2014,"Statistische Region Hannover",%,K032,9.25800590301805
2014,"Celle",%,K03351,5.39461957231333
2014,"Cuxhaven",%,K03352,4.97339763297372
2014,"Harburg",%,K03353,4.90825819028626
2014,"Lüchow-Dannenberg",%,K03354,4.60515514693811
2014,"Lüneburg",%,K03355,4.69565803213528
2014,"Osterholz",%,K03356,4.56567758602131
2014,"Rotenburg (Wümme)",%,K03357,4.91961295584582
2014,"Heidekreis",%,K03358,5.74522760646109
2014,"Stade",%,K03359,5.83647340059155
2014,"Uelzen",%,K03360,3.87753558190051
2014,"Verden",%,K03361,5.73809255714447
2014,"Statistische Region Lüneburg",%,K033,5.10015109836891
2014,"Delmenhorst, Stadt",%,K03401,10.8804342013796
2014,"Emden  Stadt",%,K03402,7.27967050543826
2014,"Oldenburg(Oldb), Stadt",%,K03403,7.16127949685222
2014,"Osnabrück, Stadt",%,K03404,11.2481436866224
2014,"Wilhelmshaven, Stadt",%,K03405,6.21971562475177
2014,"Ammerland",%,K03451,4.13035683014085
2014,"Aurich",%,K03452,4.20376812519282
2014,"Cloppenburg",%,K03453,7.9882968894364
2014,"Emsland",%,K03454,7.99950594919511
2014,"Friesland",%,K03455,3.17525815735994
2014,"Grafschaft Bentheim",%,K03456,13.4676800988618
2014,"Leer",%,K03457,5.61730666007273
2014,"Oldenburg",%,K03458,6.15940314516002
2014,"Osnabrück",%,K03459,6.27184642885607
2014,"Vechta",%,K03460,9.82934852846149
2014,"Wesermarsch",%,K03461,5.94829042978651
2014,"Wittmund",%,K03462,3.47547710429969
2014,"Statistische Region Weser-Ems",%,K034,7.2206958795249
2014,"Niedersachsen",%,K030,7.29534995353748
2015,"Braunschweig, Stadt",%,K03101,10.3865310863926
2015,"Salzgitter, Stadt",%,K03102,13.4093135072567
2015,"Wolfsburg, Stadt",%,K03103,13.6772945302108
2015,"Gifhorn",%,K03151,5.65827616888149
2015,"Goslar",%,K03153,7.68251396163083
2015,"Helmstedt",%,K03154,5.70601092896175
2015,"Northeim",%,K03155,5.3107579172103
