Year,Gebietseinheit,Units,GeoCode,Value
2007,"Göttingen",Prozent,K03159,2.00544559639753
2007,"Statistische Region Braunschweig",Prozent,K031,2.09381815131689
2007,"Region Hannover",Prozent,K03241,2.06086706361314
2007,"dav. Hannover, Lhst.",Prozent,K03241001,2.22868346292863
2007,"dav. Hannover, Umland",Prozent,K03241999,1.74418604651163
2007,"Diepholz",Prozent,K03251,2.92866690970956
2007,"Hameln-Pyrmont",Prozent,K03252,1.94586263365764
2007,"Hildesheim",Prozent,K03254,2.75757793937649
2007,"Holzminden",Prozent,K03255,0.809212573918456
2007,"Nienburg (Weser)",Prozent,K03256,2.12565838976674
2007,"Schaumburg",Prozent,K03257,2.06857785272625
2007,"Statistische Region Hannover",Prozent,K032,2.13385004130424
2007,"Celle",Prozent,K03351,2.20449012713011
2007,"Cuxhaven",Prozent,K03352,1.56099903938521
2007,"Harburg",Prozent,K03353,1.68346965950162
2007,"Lüchow-Dannenberg",Prozent,K03354,1.30668716372022
2007,"Lüneburg",Prozent,K03355,2.3947528981086
2007,"Osterholz",Prozent,K03356,1.35376756066411
2007,"Rotenburg (Wümme)",Prozent,K03357,1.58583525789069
2007,"Heidekreis",Prozent,K03358,2.158880080958
2007,"Stade",Prozent,K03359,2.36279534941868
2007,"Uelzen",Prozent,K03360,1.59554730983302
2007,"Verden",Prozent,K03361,1.94647201946472
2007,"Statistische Region Lüneburg",Prozent,K033,1.90245487577915
2007,"Delmenhorst, Stadt",Prozent,K03401,4.22267910801835
2007,"Emden, Stadt",Prozent,K03402,2.81637251220428
2007,"Oldenburg (Oldb), Stadt",Prozent,K03403,2.58532597588392
2007,"Osnabrück, Stadt",Prozent,K03404,2.50153783063359
2007,"Wilhelmshaven, Stadt",Prozent,K03405,3.50924918389554
2007,"Ammerland",Prozent,K03451,2.01481481481481
2007,"Aurich",Prozent,K03452,2.8795334426827
2007,"Cloppenburg",Prozent,K03453,1.69614380979994
2007,"Emsland",Prozent,K03454,0.837305165528791
2007,"Friesland",Prozent,K03455,1.75695461200586
2007,"Grafschaft Bentheim",Prozent,K03456,0.849722469677243
2007,"Leer",Prozent,K03457,1.75637393767705
2007,"Oldenburg",Prozent,K03458,1.82926829268293
2007,"Osnabrück",Prozent,K03459,1.08566682486948
2007,"Vechta",Prozent,K03460,2.38121855785355
2007,"Wesermarsch",Prozent,K03461,1.85758513931889
2007,"Wittmund",Prozent,K03462,1.69082125603865
2007,"Statistische Region Weser-Ems",Prozent,K034,1.89583349434651
2007,"Niedersachsen",Prozent,K030,2.02385041314901
2008,"Braunschweig, Stadt",Prozent,K03101,1.4740748376456
2008,"Salzgitter, Stadt",Prozent,K03102,1.07938376999313
2008,"Wolfsburg, Stadt",Prozent,K03103,1.15866035182679
2008,"Gifhorn",Prozent,K03151,1.94657573174197
2008,"Goslar",Prozent,K03153,1.73581710414903
2008,"Helmstedt",Prozent,K03154,1.32665094339623
2008,"Northeim",Prozent,K03155,1.26606560521773
2008,"Peine",Prozent,K03157,2.19366969602006
2008,"Wolfenbüttel",Prozent,K03158,2.36132768990867
2008,"Göttingen",Prozent,K03159,1.47486274087631
2008,"Statistische Region Braunschweig",Prozent,K031,1.52144879534163
2008,"Region Hannover",Prozent,K03241,1.90554064383099
2008,"dav. Hannover, Lhst.",Prozent,K03241001,1.93088745260488
2008,"dav. Hannover, Umland",Prozent,K03241999,1.85662578444392
2008,"Diepholz",Prozent,K03251,2.24552745219001
2008,"Hameln-Pyrmont",Prozent,K03252,1.77225105258005
2008,"Hildesheim",Prozent,K03254,2.44348525861438
2008,"Holzminden",Prozent,K03255,1.51174010935992
2008,"Nienburg (Weser)",Prozent,K03256,1.37709866063007
2008,"Schaumburg",Prozent,K03257,1.36502706519181
2008,"Statistische Region Hannover",Prozent,K032,1.90633731700215
2008,"Celle",Prozent,K03351,1.61095449053564
2008,"Cuxhaven",Prozent,K03352,1.57805292546735
2008,"Harburg",Prozent,K03353,1.58388003748829
2008,"Lüchow-Dannenberg",Prozent,K03354,0.947521865889213
2008,"Lüneburg",Prozent,K03355,3.27073552425665
2008,"Osterholz",Prozent,K03356,1.37519460300986
2008,"Rotenburg (Wümme)",Prozent,K03357,1.29646985317088
2008,"Heidekreis",Prozent,K03358,2.12580588952779
2008,"Stade",Prozent,K03359,1.57372986369269
2008,"Uelzen",Prozent,K03360,2.90196078431373
2008,"Verden",Prozent,K03361,1.3903743315508
2008,"Statistische Region Lüneburg",Prozent,K033,1.77024034245455
2008,"Delmenhorst, Stadt",Prozent,K03401,3.07445956765412
2008,"Emden, Stadt",Prozent,K03402,1.19922630560928
2008,"Oldenburg (Oldb), Stadt",Prozent,K03403,2.95148104894363
2008,"Osnabrück, Stadt",Prozent,K03404,1.74849149753154
2008,"Wilhelmshaven, Stadt",Prozent,K03405,2.43228302929795
2008,"Ammerland",Prozent,K03451,2.11183819155265
2008,"Aurich",Prozent,K03452,1.88057386583947
2008,"Cloppenburg",Prozent,K03453,0.932017543859649
2008,"Emsland",Prozent,K03454,0.721403680381488
2008,"Friesland",Prozent,K03455,2.4105461393597
2008,"Grafschaft Bentheim",Prozent,K03456,0.75334459020652
2008,"Leer",Prozent,K03457,1.54083204930663
2008,"Oldenburg",Prozent,K03458,1.37697516930023
2008,"Osnabrück",Prozent,K03459,1.26838874087803
2008,"Vechta",Prozent,K03460,1.66039406685853
2008,"Wesermarsch",Prozent,K03461,1.6348237147922
2008,"Wittmund",Prozent,K03462,0.890688259109312
2008,"Statistische Region Weser-Ems",Prozent,K034,1.53754451390056
2008,"Niedersachsen",Prozent,K030,1.70013307116328
2009,"Braunschweig, Stadt",Prozent,K03101,1.51554203824939
2009,"Salzgitter, Stadt",Prozent,K03102,1.35161995627112
2009,"Wolfsburg, Stadt",Prozent,K03103,1.61071549677857
2009,"Gifhorn",Prozent,K03151,1.16180221025786
2009,"Goslar",Prozent,K03153,1.12199971594944
2009,"Helmstedt",Prozent,K03154,1.22315035799523
2009,"Northeim",Prozent,K03155,0.821114369501466
2009,"Peine",Prozent,K03157,1.31229495391345
2009,"Wolfenbüttel",Prozent,K03158,1.61657559198543
2009,"Göttingen",Prozent,K03159,1.17653293762256
2009,"Statistische Region Braunschweig",Prozent,K031,1.32748569289191
2009,"Region Hannover",Prozent,K03241,1.78892155373466
2009,"dav. Hannover, Lhst.",Prozent,K03241001,1.80858157669121
2009,"dav. Hannover, Umland",Prozent,K03241999,1.75132715728115
2009,"Diepholz",Prozent,K03251,1.69156686010619
2009,"Hameln-Pyrmont",Prozent,K03252,1.29013196769746
2009,"Hildesheim",Prozent,K03254,1.811970889648
2009,"Holzminden",Prozent,K03255,1.54962083745467
2009,"Nienburg (Weser)",Prozent,K03256,2.04475308641975
2009,"Schaumburg",Prozent,K03257,1.50189214758751
2009,"Statistische Region Hannover",Prozent,K032,1.74294928978247
2009,"Celle",Prozent,K03351,1.83351177730193
2009,"Cuxhaven",Prozent,K03352,1.50293255131965
2009,"Harburg",Prozent,K03353,1.85876993166287
2009,"Lüchow-Dannenberg",Prozent,K03354,0.546448087431694
2009,"Lüneburg",Prozent,K03355,2.61182358461057
2009,"Osterholz",Prozent,K03356,1.7400474558397
2009,"Rotenburg (Wümme)",Prozent,K03357,1.73235855054037
2009,"Heidekreis",Prozent,K03358,1.60234321157822
2009,"Stade",Prozent,K03359,1.64639390588524
2009,"Uelzen",Prozent,K03360,2.01820340324495
2009,"Verden",Prozent,K03361,1.91210485736315
2009,"Statistische Region Lüneburg",Prozent,K033,1.80070784403738
2009,"Delmenhorst, Stadt",Prozent,K03401,3.29563812600969
2009,"Emden, Stadt",Prozent,K03402,1.56779661016949
2009,"Oldenburg (Oldb), Stadt",Prozent,K03403,2.29308873720137
2009,"Osnabrück, Stadt",Prozent,K03404,1.52535385461042
2009,"Wilhelmshaven, Stadt",Prozent,K03405,2.91854603343062
2009,"Ammerland",Prozent,K03451,1.27647229474906
2009,"Aurich",Prozent,K03452,2.07436399217221
2009,"Cloppenburg",Prozent,K03453,1.30913804277382
2009,"Emsland",Prozent,K03454,0.650979455327281
2009,"Friesland",Prozent,K03455,1.45413870246085
2009,"Grafschaft Bentheim",Prozent,K03456,0.695241740017859
2009,"Leer",Prozent,K03457,1.84972755950674
2009,"Oldenburg",Prozent,K03458,1.68890742285238
2009,"Osnabrück",Prozent,K03459,1.0881455466636
2009,"Vechta",Prozent,K03460,1.91157624946604
2009,"Wesermarsch",Prozent,K03461,1.73387096774194
2009,"Wittmund",Prozent,K03462,0.974817221770918
2009,"Statistische Region Weser-Ems",Prozent,K034,1.49033774439045
2009,"Niedersachsen",Prozent,K030,1.59224576532727
2010,"Braunschweig, Stadt",Prozent,K03101,1.5971515768057
2010,"Salzgitter, Stadt",Prozent,K03102,1.22324159021407
2010,"Wolfsburg, Stadt",Prozent,K03103,1.64351067434768
2010,"Gifhorn",Prozent,K03151,1.28132118451025
2010,"Goslar",Prozent,K03153,1.93409742120344
2010,"Helmstedt",Prozent,K03154,1.45616641901932
2010,"Northeim",Prozent,K03155,1.37443549970548
2010,"Peine",Prozent,K03157,1.86725247136356
2010,"Wolfenbüttel",Prozent,K03158,1.73423423423423
2010,"Göttingen",Prozent,K03159,0.98822767037477
2010,"Statistische Region Braunschweig",Prozent,K031,1.45164236517778
2010,"Region Hannover",Prozent,K03241,1.66575909874041
2010,"dav. Hannover, Lhst.",Prozent,K03241001,1.73728352031369
2010,"dav. Hannover, Umland",Prozent,K03241999,1.52956731392425
2010,"Diepholz",Prozent,K03251,1.74752535744837
2010,"Hameln-Pyrmont",Prozent,K03252,0.894746969405426
2010,"Hildesheim",Prozent,K03254,1.79658282613478
2010,"Holzminden",Prozent,K03255,1.17531831537708
2010,"Nienburg (Weser)",Prozent,K03256,2.55813953488372
2010,"Schaumburg",Prozent,K03257,1.48645408774874
2010,"Statistische Region Hannover",Prozent,K032,1.64116915422886
2010,"Celle",Prozent,K03351,1.79324894514768
2010,"Cuxhaven",Prozent,K03352,1.40204156930267
2010,"Harburg",Prozent,K03353,1.85102387552535
2010,"Lüchow-Dannenberg",Prozent,K03354,0.403496973772697
2010,"Lüneburg",Prozent,K03355,2.6938136256852
2010,"Osterholz",Prozent,K03356,1.77907594264472
2010,"Rotenburg (Wümme)",Prozent,K03357,1.66882696046662
2010,"Heidekreis",Prozent,K03358,1.35249366018597
2010,"Stade",Prozent,K03359,1.84287099903007
2010,"Uelzen",Prozent,K03360,1.72211350293542
2010,"Verden",Prozent,K03361,1.79310344827586
2010,"Statistische Region Lüneburg",Prozent,K033,1.76303512825418
2010,"Delmenhorst, Stadt",Prozent,K03401,3.50704686987873
2010,"Emden, Stadt",Prozent,K03402,1.46699266503667
2010,"Oldenburg (Oldb), Stadt",Prozent,K03403,2.46393597978309
2010,"Osnabrück, Stadt",Prozent,K03404,1.5842795947508
2010,"Wilhelmshaven, Stadt",Prozent,K03405,2.50350959288722
2010,"Ammerland",Prozent,K03451,1.77664974619289
2010,"Aurich",Prozent,K03452,2.57943925233645
2010,"Cloppenburg",Prozent,K03453,1.05425254678986
2010,"Emsland",Prozent,K03454,0.861678004535147
2010,"Friesland",Prozent,K03455,3.10463779225757
2010,"Grafschaft Bentheim",Prozent,K03456,0.836183960471304
2010,"Leer",Prozent,K03457,1.69705469845722
2010,"Oldenburg",Prozent,K03458,1.81297709923664
2010,"Osnabrück",Prozent,K03459,1.19940882219191
2010,"Vechta",Prozent,K03460,1.65706779832272
2010,"Wesermarsch",Prozent,K03461,1.57463783329834
2010,"Wittmund",Prozent,K03462,2.29709035222052
2010,"Statistische Region Weser-Ems",Prozent,K034,1.59533502035427
2010,"Niedersachsen",Prozent,K030,1.6071050500597
2011,"Braunschweig, Stadt",Prozent,K03101,1.42475512021371
2011,"Salzgitter, Stadt",Prozent,K03102,1.43818849449204
2011,"Wolfsburg, Stadt",Prozent,K03103,1.68046357615894
2011,"Gifhorn",Prozent,K03151,1.2333566923616
2011,"Goslar",Prozent,K03153,1.50162912593852
2011,"Helmstedt",Prozent,K03154,1.6205067766647
2011,"Northeim",Prozent,K03155,1.6489988221437
2011,"Peine",Prozent,K03157,1.94693044433977
2011,"Wolfenbüttel",Prozent,K03158,2.21778664892437
2011,"Göttingen",Prozent,K03159,1.64983343027867
2011,"Statistische Region Braunschweig",Prozent,K031,1.5872008797809
2011,"Region Hannover",Prozent,K03241,1.88246336757574
2011,"dav. Hannover, Lhst.",Prozent,K03241001,1.91178604884356
2011,"dav. Hannover, Umland",Prozent,K03241999,1.82586773281724
2011,"Diepholz",Prozent,K03251,1.60982590031004
2011,"Hameln-Pyrmont",Prozent,K03252,1.33733888942727
2011,"Hildesheim",Prozent,K03254,1.87603723212353
2011,"Holzminden",Prozent,K03255,1.67741935483871
2011,"Nienburg (Weser)",Prozent,K03256,2.3038842345773
2011,"Schaumburg",Prozent,K03257,1.55856611917036
2011,"Statistische Region Hannover",Prozent,K032,1.82693419507178
2011,"Celle",Prozent,K03351,2.08089478475745
2011,"Cuxhaven",Prozent,K03352,1.42611261372019
2011,"Harburg",Prozent,K03353,2.04081632653061
2011,"Lüchow-Dannenberg",Prozent,K03354,0.343406593406593
2011,"Lüneburg",Prozent,K03355,2.28743416102333
2011,"Osterholz",Prozent,K03356,1.18656904822015
2011,"Rotenburg (Wümme)",Prozent,K03357,1.93792342839137
2011,"Heidekreis",Prozent,K03358,1.90126751167445
2011,"Stade",Prozent,K03359,1.3779082900384
2011,"Uelzen",Prozent,K03360,2.22395630120952
2011,"Verden",Prozent,K03361,2.19713152273421
2011,"Statistische Region Lüneburg",Prozent,K033,1.82740090142147
2011,"Delmenhorst, Stadt",Prozent,K03401,3.23562389876662
2011,"Emden, Stadt",Prozent,K03402,1.84961801367109
2011,"Oldenburg (Oldb), Stadt",Prozent,K03403,2.35944308640663
2011,"Osnabrück, Stadt",Prozent,K03404,1.70951410349135
2011,"Wilhelmshaven, Stadt",Prozent,K03405,1.94061257891045
2011,"Ammerland",Prozent,K03451,2.02720725526807
2011,"Aurich",Prozent,K03452,2.70616200402267
2011,"Cloppenburg",Prozent,K03453,1.20415377817057
2011,"Emsland",Prozent,K03454,0.889513108614232
2011,"Friesland",Prozent,K03455,2.41316270566728
2011,"Grafschaft Bentheim",Prozent,K03456,0.820076458256258
2011,"Leer",Prozent,K03457,1.15096359743041
2011,"Oldenburg",Prozent,K03458,2.48575867426204
2011,"Osnabrück",Prozent,K03459,1.05308869829552
2011,"Vechta",Prozent,K03460,2.00484893696382
2011,"Wesermarsch",Prozent,K03461,1.28232528318017
2011,"Wittmund",Prozent,K03462,0.85166784953868
2011,"Statistische Region Weser-Ems",Prozent,K034,1.56202874357338
2011,"Niedersachsen",Prozent,K030,1.69859544534219
2012,"Braunschweig, Stadt",Prozent,K03101,1.95965417867435
2012,"Salzgitter, Stadt",Prozent,K03102,1.60314579552329
2012,"Wolfsburg, Stadt",Prozent,K03103,1.75078864353312
2012,"Gifhorn",Prozent,K03151,1.6551906779661
2012,"Goslar",Prozent,K03153,1.900525677315
2012,"Helmstedt",Prozent,K03154,1.41010575793185
2012,"Northeim",Prozent,K03155,1.99491492274594
2012,"Peine",Prozent,K03157,2.12046711739398
2012,"Wolfenbüttel",Prozent,K03158,2.0682302771855
2012,"Göttingen",Prozent,K03159,1.76578039374873
2012,"Statistische Region Braunschweig",Prozent,K031,1.82799656483867
2012,"Region Hannover",Prozent,K03241,1.97962568905719
2012,"dav. Hannover, Lhst.",Prozent,K03241001,1.92371433670738
2012,"dav. Hannover, Umland",Prozent,K03241999,2.08679503469847
2012,"Diepholz",Prozent,K03251,1.5897212543554
2012,"Hameln-Pyrmont",Prozent,K03252,1.49874298975053
2012,"Hildesheim",Prozent,K03254,1.85891655684262
2012,"Holzminden",Prozent,K03255,2.01822916666667
2012,"Nienburg (Weser)",Prozent,K03256,2.04689244510607
2012,"Schaumburg",Prozent,K03257,1.89612530915087
2012,"Statistische Region Hannover",Prozent,K032,1.91781304700257
2012,"Celle",Prozent,K03351,1.50772710139465
2012,"Cuxhaven",Prozent,K03352,1.7264601444839
2012,"Harburg",Prozent,K03353,1.3531440700451
2012,"Lüchow-Dannenberg",Prozent,K03354,0.811992504684572
2012,"Lüneburg",Prozent,K03355,2.84570284570285
2012,"Osterholz",Prozent,K03356,1.79382922745755
2012,"Rotenburg (Wümme)",Prozent,K03357,1.59230884782935
2012,"Heidekreis",Prozent,K03358,1.79527559055118
2012,"Stade",Prozent,K03359,1.75587053099217
2012,"Uelzen",Prozent,K03360,1.78435839028094
2012,"Verden",Prozent,K03361,1.97930724246514
2012,"Statistische Region Lüneburg",Prozent,K033,1.75901739565387
2012,"Delmenhorst, Stadt",Prozent,K03401,2.72067714631197
2012,"Emden, Stadt",Prozent,K03402,0.897988505747126
2012,"Oldenburg (Oldb), Stadt",Prozent,K03403,2.08581644815256
2012,"Osnabrück, Stadt",Prozent,K03404,1.61401313731623
2012,"Wilhelmshaven, Stadt",Prozent,K03405,1.84485441209158
2012,"Ammerland",Prozent,K03451,2.03176085941149
2012,"Aurich",Prozent,K03452,2.02231520223152
2012,"Cloppenburg",Prozent,K03453,1.1588785046729
2012,"Emsland",Prozent,K03454,0.743652898825313
2012,"Friesland",Prozent,K03455,1.74916263490882
2012,"Grafschaft Bentheim",Prozent,K03456,0.78125
2012,"Leer",Prozent,K03457,1.19486462438032
2012,"Oldenburg",Prozent,K03458,2.0385587863464
2012,"Osnabrück",Prozent,K03459,1.18061309030655
2012,"Vechta",Prozent,K03460,1.83313958687293
2012,"Wesermarsch",Prozent,K03461,2.03469693724566
2012,"Wittmund",Prozent,K03462,2.62793914246196
2012,"Statistische Region Weser-Ems",Prozent,K034,1.45157259178385
2012,"Niedersachsen",Prozent,K030,1.73267326732673
2013,"Braunschweig, Stadt",Prozent,K03101,1.88952174306121
2013,"Salzgitter, Stadt",Prozent,K03102,1.27406568516421
2013,"Wolfsburg, Stadt",Prozent,K03103,1.79781693657701
2013,"Gifhorn",Prozent,K03151,1.4015767738706
2013,"Goslar",Prozent,K03153,1.45967031584246
2013,"Helmstedt",Prozent,K03154,1.46659424225964
2013,"Northeim",Prozent,K03155,1.86829448760636
2013,"Peine",Prozent,K03157,1.73116089613035
2013,"Wolfenbüttel",Prozent,K03158,2.23718075628588
2013,"Göttingen",Prozent,K03159,1.43322787843927
2013,"Statistische Region Braunschweig",Prozent,K031,1.64422083636225
2013,"Region Hannover",Prozent,K03241,1.62332036357335
2013,"dav. Hannover, Lhst.",Prozent,K03241001,1.61615917415112
2013,"dav. Hannover, Umland",Prozent,K03241999,1.63671301005991
2013,"Diepholz",Prozent,K03251,1.45897221447821
2013,"Hameln-Pyrmont",Prozent,K03252,1.67926112510495
2013,"Hildesheim",Prozent,K03254,1.68696671660262
2013,"Holzminden",Prozent,K03255,1.06658047834518
2013,"Nienburg (Weser)",Prozent,K03256,1.83564933950935
2013,"Schaumburg",Prozent,K03257,1.64897221594759
2013,"Statistische Region Hannover",Prozent,K032,1.62084462362038
2013,"Celle",Prozent,K03351,1.7372931095199
2013,"Cuxhaven",Prozent,K03352,1.44341801385681
2013,"Harburg",Prozent,K03353,1.66509312505364
2013,"Lüchow-Dannenberg",Prozent,K03354,0.637619553666312
2013,"Lüneburg",Prozent,K03355,2.46207080117115
2013,"Osterholz",Prozent,K03356,1.26977055023391
2013,"Rotenburg (Wümme)",Prozent,K03357,1.63797890061077
2013,"Heidekreis",Prozent,K03358,1.48760330578512
2013,"Stade",Prozent,K03359,1.62724692526017
2013,"Uelzen",Prozent,K03360,1.12174199934015
2013,"Verden",Prozent,K03361,1.72804532577904
2013,"Statistische Region Lüneburg",Prozent,K033,1.6379753340185
2013,"Delmenhorst, Stadt",Prozent,K03401,2.12201591511936
2013,"Emden, Stadt",Prozent,K03402,2.23671947809879
2013,"Oldenburg (Oldb), Stadt",Prozent,K03403,2.27314900723696
2013,"Osnabrück, Stadt",Prozent,K03404,1.59619322973136
2013,"Wilhelmshaven, Stadt",Prozent,K03405,2.45495495495496
2013,"Ammerland",Prozent,K03451,1.65807752632758
2013,"Aurich",Prozent,K03452,1.85157079981788
2013,"Cloppenburg",Prozent,K03453,0.912150194828197
2013,"Emsland",Prozent,K03454,0.644620071526337
2013,"Friesland",Prozent,K03455,2.83990060347888
2013,"Grafschaft Bentheim",Prozent,K03456,0.785990868635497
2013,"Leer",Prozent,K03457,1.0968049594659
2013,"Oldenburg",Prozent,K03458,1.85028248587571
2013,"Osnabrück",Prozent,K03459,1.12414229402891
2013,"Vechta",Prozent,K03460,1.75379140896382
2013,"Wesermarsch",Prozent,K03461,1.71960347966822
2013,"Wittmund",Prozent,K03462,1.7565112053301
2013,"Statistische Region Weser-Ems",Prozent,K034,1.40914740089903
2013,"Niedersachsen",Prozent,K030,1.56290125910947
2014,"Braunschweig, Stadt",Prozent,K03101,1.36629798308393
2014,"Salzgitter, Stadt",Prozent,K03102,1.0671256454389
2014,"Wolfsburg, Stadt",Prozent,K03103,1.6684182869154
2014,"Gifhorn",Prozent,K03151,1.28581096323032
2014,"Goslar",Prozent,K03153,1.29719712763493
