Year,Gebietseinheit,Kinderbetreuung,Units,GeoCode,Value
2020,"Wolfsburg, Stadt",ausländische Herkunft mindestens eines Elternteils,%,K03103,29.7735924664396
2020,"Gifhorn",ausländische Herkunft mindestens eines Elternteils,%,K03151,18.9227386934673
2020,"Goslar",ausländische Herkunft mindestens eines Elternteils,%,K03153,21.4670065137355
2020,"Helmstedt",ausländische Herkunft mindestens eines Elternteils,%,K03154,13.0891950688905
2020,"Northeim",ausländische Herkunft mindestens eines Elternteils,%,K03155,21.613907628438
2020,"Peine",ausländische Herkunft mindestens eines Elternteils,%,K03157,25.252308353017
2020,"Wolfenbüttel",ausländische Herkunft mindestens eines Elternteils,%,K03158,16.7771545130036
2020,"Göttingen",ausländische Herkunft mindestens eines Elternteils,%,K03159,26.9834795023455
2020,"Statistische Region Braunschweig",ausländische Herkunft mindestens eines Elternteils,%,K031,26.2510108680645
2020,"Hannover  Region",ausländische Herkunft mindestens eines Elternteils,%,K03241,38.3061442293032
2020,"dav. Hannover, Lhst.",ausländische Herkunft mindestens eines Elternteils,%,K03241001,47.3969156731926
2020,"dav. Hannover, Umland",ausländische Herkunft mindestens eines Elternteils,%,K03241999,30.4157964685779
2020,"Diepholz",ausländische Herkunft mindestens eines Elternteils,%,K03251,21.5260813335249
2020,"Hameln-Pyrmont",ausländische Herkunft mindestens eines Elternteils,%,K03252,33.3483754512635
2020,"Hildesheim",ausländische Herkunft mindestens eines Elternteils,%,K03254,29.0226813917587
2020,"Holzminden",ausländische Herkunft mindestens eines Elternteils,%,K03255,23.8916256157635
2020,"Nienburg (Weser)",ausländische Herkunft mindestens eines Elternteils,%,K03256,21.5836526181354
2020,"Schaumburg",ausländische Herkunft mindestens eines Elternteils,%,K03257,26.9541206457094
2020,"Statistische Region Hannover",ausländische Herkunft mindestens eines Elternteils,%,K032,33.0769561294204
2020,"Celle",ausländische Herkunft mindestens eines Elternteils,%,K03351,21.3195386702849
2020,"Cuxhaven",ausländische Herkunft mindestens eines Elternteils,%,K03352,16.3981496251396
2020,"Harburg",ausländische Herkunft mindestens eines Elternteils,%,K03353,22.5205479452055
2020,"Lüchow-Dannenberg",ausländische Herkunft mindestens eines Elternteils,%,K03354,12
2020,"Lüneburg",ausländische Herkunft mindestens eines Elternteils,%,K03355,19.1765459788529
2020,"Osterholz",ausländische Herkunft mindestens eines Elternteils,%,K03356,18.8162762022195
2020,"Rotenburg (Wümme)",ausländische Herkunft mindestens eines Elternteils,%,K03357,17.6968996726362
2020,"Heidekreis",ausländische Herkunft mindestens eines Elternteils,%,K03358,24.3212149102623
2020,"Stade",ausländische Herkunft mindestens eines Elternteils,%,K03359,15.81408944753
2020,"Uelzen",ausländische Herkunft mindestens eines Elternteils,%,K03360,22.4776003116478
2020,"Verden",ausländische Herkunft mindestens eines Elternteils,%,K03361,18.9267886855241
2020,"Statistische Region Lüneburg",ausländische Herkunft mindestens eines Elternteils,%,K033,19.4150953380488
2020,"Delmenhorst, Stadt",ausländische Herkunft mindestens eines Elternteils,%,K03401,42.143906020558
2020,"Emden  Stadt",ausländische Herkunft mindestens eines Elternteils,%,K03402,26.3261296660118
2020,"Oldenburg(Oldb), Stadt",ausländische Herkunft mindestens eines Elternteils,%,K03403,31.2421355383786
2020,"Osnabrück, Stadt",ausländische Herkunft mindestens eines Elternteils,%,K03404,30.3012404016539
2020,"Wilhelmshaven, Stadt",ausländische Herkunft mindestens eines Elternteils,%,K03405,28.2419272168119
2020,"Ammerland",ausländische Herkunft mindestens eines Elternteils,%,K03451,20.9204038506692
2020,"Aurich",ausländische Herkunft mindestens eines Elternteils,%,K03452,14.7329324372126
2020,"Cloppenburg",ausländische Herkunft mindestens eines Elternteils,%,K03453,25.0557502389296
2020,"Emsland",ausländische Herkunft mindestens eines Elternteils,%,K03454,21.1459754433834
2020,"Friesland",ausländische Herkunft mindestens eines Elternteils,%,K03455,11.6182572614108
2020,"Grafschaft Bentheim",ausländische Herkunft mindestens eines Elternteils,%,K03456,25.6716417910448
2020,"Leer",ausländische Herkunft mindestens eines Elternteils,%,K03457,16.2533936651584
2020,"Oldenburg",ausländische Herkunft mindestens eines Elternteils,%,K03458,15.7281553398058
2020,"Osnabrück",ausländische Herkunft mindestens eines Elternteils,%,K03459,18.9811352115017
2020,"Vechta",ausländische Herkunft mindestens eines Elternteils,%,K03460,24.9606712113267
2020,"Wesermarsch",ausländische Herkunft mindestens eines Elternteils,%,K03461,22.5081551286698
2020,"Wittmund",ausländische Herkunft mindestens eines Elternteils,%,K03462,12.2721749696233
2020,"Statistische Region Weser-Ems",ausländische Herkunft mindestens eines Elternteils,%,K034,22.1122190379195
2020,"Niedersachsen",ausländische Herkunft mindestens eines Elternteils,%,,25.2555865975166
2019,"Braunschweig, Stadt",ausländische Herkunft mindestens eines Elternteils,%,K03101,35.4681103921828
2019,"Salzgitter, Stadt",ausländische Herkunft mindestens eines Elternteils,%,K03102,43.2249758609591
2019,"Wolfsburg, Stadt",ausländische Herkunft mindestens eines Elternteils,%,K03103,40.3768791022655
2019,"Gifhorn",ausländische Herkunft mindestens eines Elternteils,%,K03151,17.7857844742876
2019,"Goslar",ausländische Herkunft mindestens eines Elternteils,%,K03153,21.9605534294966
2019,"Helmstedt",ausländische Herkunft mindestens eines Elternteils,%,K03154,12.9743404409107
2019,"Northeim",ausländische Herkunft mindestens eines Elternteils,%,K03155,21.9447396386823
2019,"Peine",ausländische Herkunft mindestens eines Elternteils,%,K03157,24.0621531631521
2019,"Wolfenbüttel",ausländische Herkunft mindestens eines Elternteils,%,K03158,18.227915665866
2019,"Göttingen",ausländische Herkunft mindestens eines Elternteils,%,K03159,26.5962898431895
2019,"Statistische Region Braunschweig",ausländische Herkunft mindestens eines Elternteils,%,K031,26.9283662985884
2019,"Hannover  Region",ausländische Herkunft mindestens eines Elternteils,%,K03241,38.2177343993355
2019,"dav. Hannover, Lhst.",ausländische Herkunft mindestens eines Elternteils,%,K03241001,47.5728155339806
2019,"dav. Hannover, Umland",ausländische Herkunft mindestens eines Elternteils,%,K03241999,29.9917069125323
2019,"Diepholz",ausländische Herkunft mindestens eines Elternteils,%,K03251,22.8625620075868
2019,"Hameln-Pyrmont",ausländische Herkunft mindestens eines Elternteils,%,K03252,30.9734513274336
2019,"Hildesheim",ausländische Herkunft mindestens eines Elternteils,%,K03254,27.0609756097561
2019,"Holzminden",ausländische Herkunft mindestens eines Elternteils,%,K03255,24.4432936302434
2019,"Nienburg (Weser)",ausländische Herkunft mindestens eines Elternteils,%,K03256,20.4234443583785
2019,"Schaumburg",ausländische Herkunft mindestens eines Elternteils,%,K03257,28.3376963350785
2019,"Statistische Region Hannover",ausländische Herkunft mindestens eines Elternteils,%,K032,32.8141225337487
2019,"Celle",ausländische Herkunft mindestens eines Elternteils,%,K03351,20.2740201179327
2019,"Cuxhaven",ausländische Herkunft mindestens eines Elternteils,%,K03352,16.8186258547704
2019,"Harburg",ausländische Herkunft mindestens eines Elternteils,%,K03353,20.996559760293
2019,"Lüchow-Dannenberg",ausländische Herkunft mindestens eines Elternteils,%,K03354,13.0862329803328
2019,"Lüneburg",ausländische Herkunft mindestens eines Elternteils,%,K03355,20.7350788746138
2019,"Osterholz",ausländische Herkunft mindestens eines Elternteils,%,K03356,19.1897654584222
2019,"Rotenburg (Wümme)",ausländische Herkunft mindestens eines Elternteils,%,K03357,18.4100418410042
2019,"Heidekreis",ausländische Herkunft mindestens eines Elternteils,%,K03358,21.1506720113181
2019,"Stade",ausländische Herkunft mindestens eines Elternteils,%,K03359,18.9989317869678
2019,"Uelzen",ausländische Herkunft mindestens eines Elternteils,%,K03360,20.4148027653518
2019,"Verden",ausländische Herkunft mindestens eines Elternteils,%,K03361,23.7659574468085
2019,"Statistische Region Lüneburg",ausländische Herkunft mindestens eines Elternteils,%,K033,19.8624668868164
2019,"Delmenhorst, Stadt",ausländische Herkunft mindestens eines Elternteils,%,K03401,43.3723196881092
2019,"Emden  Stadt",ausländische Herkunft mindestens eines Elternteils,%,K03402,27.1353482260184
2019,"Oldenburg(Oldb), Stadt",ausländische Herkunft mindestens eines Elternteils,%,K03403,28.3744023538065
2019,"Osnabrück, Stadt",ausländische Herkunft mindestens eines Elternteils,%,K03404,35.8754242363745
2019,"Wilhelmshaven, Stadt",ausländische Herkunft mindestens eines Elternteils,%,K03405,25.2164502164502
2019,"Ammerland",ausländische Herkunft mindestens eines Elternteils,%,K03451,18.66701379849
2019,"Aurich",ausländische Herkunft mindestens eines Elternteils,%,K03452,14.3983859134263
2019,"Cloppenburg",ausländische Herkunft mindestens eines Elternteils,%,K03453,22.363513055273
2019,"Emsland",ausländische Herkunft mindestens eines Elternteils,%,K03454,21.7029938088372
2019,"Friesland",ausländische Herkunft mindestens eines Elternteils,%,K03455,10.185799601858
2019,"Grafschaft Bentheim",ausländische Herkunft mindestens eines Elternteils,%,K03456,28.4275076653526
2019,"Leer",ausländische Herkunft mindestens eines Elternteils,%,K03457,16.8487636572743
2019,"Oldenburg",ausländische Herkunft mindestens eines Elternteils,%,K03458,14.7688564476886
2019,"Osnabrück",ausländische Herkunft mindestens eines Elternteils,%,K03459,20.6729939603106
2019,"Vechta",ausländische Herkunft mindestens eines Elternteils,%,K03460,23.0499723400332
2019,"Wesermarsch",ausländische Herkunft mindestens eines Elternteils,%,K03461,22.8970199924557
2019,"Wittmund",ausländische Herkunft mindestens eines Elternteils,%,K03462,9.35483870967742
2019,"Statistische Region Weser-Ems",ausländische Herkunft mindestens eines Elternteils,%,K034,22.2027367485057
2019,"Niedersachsen",ausländische Herkunft mindestens eines Elternteils,%,,25.4725192493255
2018,"Braunschweig, Stadt",ausländische Herkunft mindestens eines Elternteils,%,K03101,33.7655321447866
2018,"Salzgitter, Stadt",ausländische Herkunft mindestens eines Elternteils,%,K03102,42.4571805006588
2018,"Wolfsburg, Stadt",ausländische Herkunft mindestens eines Elternteils,%,K03103,31.0179117518567
2018,"Gifhorn",ausländische Herkunft mindestens eines Elternteils,%,K03151,14.8561464690497
2018,"Goslar",ausländische Herkunft mindestens eines Elternteils,%,K03153,20.6648697214735
2018,"Helmstedt",ausländische Herkunft mindestens eines Elternteils,%,K03154,14.3504531722054
2018,"Northeim",ausländische Herkunft mindestens eines Elternteils,%,K03155,21.1471455373894
2018,"Peine",ausländische Herkunft mindestens eines Elternteils,%,K03157,23.5294117647059
2018,"Wolfenbüttel",ausländische Herkunft mindestens eines Elternteils,%,K03158,17.5356750823271
2018,"Göttingen",ausländische Herkunft mindestens eines Elternteils,%,K03159,25.1787968026925
2018,"Statistische Region Braunschweig",ausländische Herkunft mindestens eines Elternteils,%,K031,24.9650859822824
2018,"Hannover  Region",ausländische Herkunft mindestens eines Elternteils,%,K03241,36.6283666262584
2018,"dav. Hannover, Lhst.",ausländische Herkunft mindestens eines Elternteils,%,K03241001,47.0732523135244
2018,"dav. Hannover, Umland",ausländische Herkunft mindestens eines Elternteils,%,K03241999,27.2640943622551
2018,"Diepholz",ausländische Herkunft mindestens eines Elternteils,%,K03251,20.8945983593871
2018,"Hameln-Pyrmont",ausländische Herkunft mindestens eines Elternteils,%,K03252,28.2118261695559
2018,"Hildesheim",ausländische Herkunft mindestens eines Elternteils,%,K03254,24.4133799301048
2018,"Holzminden",ausländische Herkunft mindestens eines Elternteils,%,K03255,18.3551198257081
2018,"Nienburg (Weser)",ausländische Herkunft mindestens eines Elternteils,%,K03256,19.717160728855
2018,"Schaumburg",ausländische Herkunft mindestens eines Elternteils,%,K03257,25.6931608133087
2018,"Statistische Region Hannover",ausländische Herkunft mindestens eines Elternteils,%,K032,30.9413127529299
2018,"Celle",ausländische Herkunft mindestens eines Elternteils,%,K03351,18.6977406155488
2018,"Cuxhaven",ausländische Herkunft mindestens eines Elternteils,%,K03352,17.0699149007175
2018,"Harburg",ausländische Herkunft mindestens eines Elternteils,%,K03353,20.8797519237395
2018,"Lüchow-Dannenberg",ausländische Herkunft mindestens eines Elternteils,%,K03354,15.5555555555556
2018,"Lüneburg",ausländische Herkunft mindestens eines Elternteils,%,K03355,20.9946595460614
2018,"Osterholz",ausländische Herkunft mindestens eines Elternteils,%,K03356,17.2115115954177
2018,"Rotenburg (Wümme)",ausländische Herkunft mindestens eines Elternteils,%,K03357,17.3156586578293
2018,"Heidekreis",ausländische Herkunft mindestens eines Elternteils,%,K03358,19.0222652468538
2018,"Stade",ausländische Herkunft mindestens eines Elternteils,%,K03359,18.249354005168
2018,"Uelzen",ausländische Herkunft mindestens eines Elternteils,%,K03360,18.480909829407
2018,"Verden",ausländische Herkunft mindestens eines Elternteils,%,K03361,22.6231633535004
2018,"Statistische Region Lüneburg",ausländische Herkunft mindestens eines Elternteils,%,K033,19.1302232451955
2018,"Delmenhorst, Stadt",ausländische Herkunft mindestens eines Elternteils,%,K03401,42.879177377892
