Year,Gebietseinheit,Units,GeoCode,Value
2009,"Heidekreis",%,K03358,-0.5
2009,"Stade",%,K03359,0
2009,"Uelzen",%,K03360,-0.5
2009,"Verden",%,K03361,-0.2
2009,"Statistische Region Lüneburg",%,K033,-0.2
2009,"Delmenhorst, Stadt",%,K03401,-0.3
2009,"Emden, Stadt",%,K03402,-0.5
2009,"Oldenburg (Oldb), Stadt",%,K03403,0.7
2009,"Osnabrück, Stadt",%,K03404,0.1
2009,"Wilhelmshaven, Stadt",%,K03405,-0.3
2009,"Ammerland",%,K03451,0.4
2009,"Aurich",%,K03452,-0.2
2009,"Cloppenburg",%,K03453,0.2
2009,"Emsland",%,K03454,-0.2
2009,"Friesland",%,K03455,-0.5
2009,"Grafschaft Bentheim",%,K03456,-0.1
2009,"Leer",%,K03457,-0.1
2009,"Oldenburg",%,K03458,0.5
2009,"Osnabrück",%,K03459,-0.3
2009,"Vechta",%,K03460,0.2
2009,"Wesermarsch",%,K03461,-0.8
2009,"Wittmund",%,K03462,-0.2
2009,"Statistische Region Weser-Ems",%,K034,-0.1
2009,"Niedersachsen",%,K030,-0.2
2010,"Braunschweig, Stadt",%,K03101,0.6
2010,"Salzgitter, Stadt",%,K03102,-1
2010,"Wolfsburg, Stadt",%,K03103,0.3
2010,"Gifhorn",%,K03151,-0.3
2010,"Goslar",%,K03153,-1.2
2010,"Helmstedt",%,K03154,-1.1
2010,"Northeim",%,K03155,-1.1
2010,"Peine",%,K03157,-0.4
2010,"Wolfenbüttel",%,K03158,-0.6
2010,"Göttingen",%,K03159,-0.5
2010,"Statistische Region Braunschweig",%,K031,-0.5
2010,"Region Hannover",%,K03241,0.2
2010,"dav. Hannover, Lhst.",%,K03241001,0.3
2010,"dav. Hannover, Umland",%,K03241999,0
2010,"Diepholz",%,K03251,0
2010,"Hameln-Pyrmont",%,K03252,-0.7
2010,"Hildesheim",%,K03254,-0.6
2010,"Holzminden",%,K03255,-1.2
2010,"Nienburg (Weser)",%,K03256,-0.6
2010,"Schaumburg",%,K03257,-0.7
2010,"Statistische Region Hannover",%,K032,-0.2
2010,"Celle",%,K03351,-0.4
2010,"Cuxhaven",%,K03352,-0.4
2010,"Harburg",%,K03353,0.5
2010,"Lüchow-Dannenberg",%,K03354,-1
2010,"Lüneburg",%,K03355,0.1
2010,"Osterholz",%,K03356,-0.1
2010,"Rotenburg (Wümme)",%,K03357,-0.1
2010,"Heidekreis",%,K03358,-0.3
2010,"Stade",%,K03359,0.1
2010,"Uelzen",%,K03360,-0.4
2010,"Verden",%,K03361,0
2010,"Statistische Region Lüneburg",%,K033,-0.1
2010,"Delmenhorst, Stadt",%,K03401,-0.2
2010,"Emden, Stadt",%,K03402,0.6
2010,"Oldenburg (Oldb), Stadt",%,K03403,0.5
2010,"Osnabrück, Stadt",%,K03404,0.4
2010,"Wilhelmshaven, Stadt",%,K03405,0.2
2010,"Ammerland",%,K03451,0.4
2010,"Aurich",%,K03452,0
2010,"Cloppenburg",%,K03453,0.4
2010,"Emsland",%,K03454,0
2010,"Friesland",%,K03455,-0.3
2010,"Grafschaft Bentheim",%,K03456,-0.2
2010,"Leer",%,K03457,-0.1
2010,"Oldenburg",%,K03458,0.6
2010,"Osnabrück",%,K03459,-0.3
2010,"Vechta",%,K03460,0.4
2010,"Wesermarsch",%,K03461,-0.5
2010,"Wittmund",%,K03462,-0.2
2010,"Statistische Region Weser-Ems",%,K034,0.1
2010,"Niedersachsen",%,K030,-0.1
2011,"Braunschweig, Stadt",%,K03101,-2
2011,"Salzgitter, Stadt",%,K03102,-3.7
2011,"Wolfsburg, Stadt",%,K03103,-0.5
2011,"Gifhorn",%,K03151,-1
2011,"Goslar",%,K03153,-2.4
2011,"Helmstedt",%,K03154,-2.1
2011,"Northeim",%,K03155,-1.8
2011,"Peine",%,K03157,-1
2011,"Wolfenbüttel",%,K03158,-1.3
2011,"Göttingen",%,K03159,-3.5
2011,"Statistische Region Braunschweig",%,K031,-2.1
2011,"Region Hannover",%,K03241,-2.3
2011,"dav. Hannover, Lhst.",%,K03241001,-2.5
2011,"dav. Hannover, Umland",%,K03241999,-2.1
2011,"Diepholz",%,K03251,-1.8
2011,"Hameln-Pyrmont",%,K03252,-3
2011,"Hildesheim",%,K03254,-2.3
2011,"Holzminden",%,K03255,-0.1
2011,"Nienburg (Weser)",%,K03256,-0.7
2011,"Schaumburg",%,K03257,-2.2
2011,"Statistische Region Hannover",%,K032,-2.1
2011,"Celle",%,K03351,-1.4
2011,"Cuxhaven",%,K03352,-1.2
2011,"Harburg",%,K03353,-3.1
2011,"Lüchow-Dannenberg",%,K03354,-0.3
2011,"Lüneburg",%,K03355,-1.5
2011,"Osterholz",%,K03356,-0.9
2011,"Rotenburg (Wümme)",%,K03357,-1
2011,"Heidekreis",%,K03358,-2.5
2011,"Stade",%,K03359,-0.8
2011,"Uelzen",%,K03360,-0.8
2011,"Verden",%,K03361,-1.1
2011,"Statistische Region Lüneburg",%,K033,-1.5
2011,"Delmenhorst, Stadt",%,K03401,-1.3
2011,"Emden, Stadt",%,K03402,-3.4
2011,"Oldenburg (Oldb), Stadt",%,K03403,-2.8
2011,"Osnabrück, Stadt",%,K03404,-5.9
2011,"Wilhelmshaven, Stadt",%,K03405,-5.4
2011,"Ammerland",%,K03451,0
2011,"Aurich",%,K03452,-1.2
2011,"Cloppenburg",%,K03453,0.7
2011,"Emsland",%,K03454,-0.5
2011,"Friesland",%,K03455,-1.7
2011,"Grafschaft Bentheim",%,K03456,-1.2
2011,"Leer",%,K03457,-0.4
2011,"Oldenburg",%,K03458,-1.6
2011,"Osnabrück",%,K03459,-1.6
2011,"Vechta",%,K03460,-1.9
2011,"Wesermarsch",%,K03461,-1.4
2011,"Wittmund",%,K03462,-1.2
2011,"Statistische Region Weser-Ems",%,K034,-1.6
2011,"Niedersachsen",%,K030,-1.8
2012,"Braunschweig, Stadt",%,K03101,0.8
2012,"Salzgitter, Stadt",%,K03102,-0.5
2012,"Wolfsburg, Stadt",%,K03103,0.7
2012,"Gifhorn",%,K03151,0.1
2012,"Goslar",%,K03153,-0.7
2012,"Helmstedt",%,K03154,-0.6
2012,"Northeim",%,K03155,-0.8
2012,"Peine",%,K03157,-0.1
2012,"Wolfenbüttel",%,K03158,-0.3
2012,"Göttingen",%,K03159,-0.4
2012,"Statistische Region Braunschweig",%,K031,-0.1
2012,"Region Hannover",%,K03241,0.6
2012,"dav. Hannover, Lhst.",%,K03241001,0.9
2012,"dav. Hannover, Umland",%,K03241999,0.3
2012,"Diepholz",%,K03251,0
2012,"Hameln-Pyrmont",%,K03252,-0.7
2012,"Hildesheim",%,K03254,-0.4
2012,"Holzminden",%,K03255,-1
2012,"Nienburg (Weser)",%,K03256,-1
2012,"Schaumburg",%,K03257,-0.6
2012,"Statistische Region Hannover",%,K032,0.1
2012,"Celle",%,K03351,-0.2
2012,"Cuxhaven",%,K03352,-0.3
2012,"Harburg",%,K03353,0.5
2012,"Lüchow-Dannenberg",%,K03354,-0.3
2012,"Lüneburg",%,K03355,0.5
2012,"Osterholz",%,K03356,0
2012,"Rotenburg (Wümme)",%,K03357,-0.2
2012,"Heidekreis",%,K03358,-0.2
2012,"Stade",%,K03359,0.1
2012,"Uelzen",%,K03360,-0.5
2012,"Verden",%,K03361,0.1
2012,"Statistische Region Lüneburg",%,K033,0
2012,"Delmenhorst, Stadt",%,K03401,0.3
2012,"Emden, Stadt",%,K03402,-0.2
2012,"Oldenburg (Oldb), Stadt",%,K03403,0.6
2012,"Osnabrück, Stadt",%,K03404,0.7
2012,"Wilhelmshaven, Stadt",%,K03405,-0.5
2012,"Ammerland",%,K03451,0.5
2012,"Aurich",%,K03452,0
2012,"Cloppenburg",%,K03453,0.5
2012,"Emsland",%,K03454,0.4
2012,"Friesland",%,K03455,-0.5
2012,"Grafschaft Bentheim",%,K03456,0.2
2012,"Leer",%,K03457,0.1
2012,"Oldenburg",%,K03458,0.1
2012,"Osnabrück",%,K03459,0
2012,"Vechta",%,K03460,0.5
2012,"Wesermarsch",%,K03461,-0.4
2012,"Wittmund",%,K03462,-0.4
2012,"Statistische Region Weser-Ems",%,K034,0.2
2012,"Niedersachsen",%,K030,0.1
2013,"Braunschweig, Stadt",%,K03101,0.6
2013,"Salzgitter, Stadt",%,K03102,0.1
2013,"Wolfsburg, Stadt",%,K03103,0.6
2013,"Gifhorn",%,K03151,0.3
2013,"Goslar",%,K03153,-0.6
2013,"Helmstedt",%,K03154,0
2013,"Northeim",%,K03155,-0.6
2013,"Peine",%,K03157,0.1
2013,"Wolfenbüttel",%,K03158,-0.2
2013,"Göttingen",%,K03159,-0.3
2013,"Statistische Region Braunschweig",%,K031,0
2013,"Region Hannover",%,K03241,0.6
2013,"dav. Hannover, Lhst.",%,K03241001,0.8
2013,"dav. Hannover, Umland",%,K03241999,0.4
2013,"Diepholz",%,K03251,0.1
2013,"Hameln-Pyrmont",%,K03252,-0.5
2013,"Hildesheim",%,K03254,-0.3
2013,"Holzminden",%,K03255,-0.8
2013,"Nienburg (Weser)",%,K03256,-0.3
2013,"Schaumburg",%,K03257,-0.3
2013,"Statistische Region Hannover",%,K032,0.2
2013,"Celle",%,K03351,-0.1
2013,"Cuxhaven",%,K03352,-0.4
2013,"Harburg",%,K03353,1
2013,"Lüchow-Dannenberg",%,K03354,-0.5
2013,"Lüneburg",%,K03355,0.6
2013,"Osterholz",%,K03356,0.1
2013,"Rotenburg (Wümme)",%,K03357,-0.3
2013,"Heidekreis",%,K03358,0.4
2013,"Stade",%,K03359,0.4
2013,"Uelzen",%,K03360,-0.5
2013,"Verden",%,K03361,0.2
2013,"Statistische Region Lüneburg",%,K033,0.2
2013,"Delmenhorst, Stadt",%,K03401,0.6
2013,"Emden, Stadt",%,K03402,0.1
2013,"Oldenburg (Oldb), Stadt",%,K03403,0.6
2013,"Osnabrück, Stadt",%,K03404,0.4
2013,"Wilhelmshaven, Stadt",%,K03405,-1.1
2013,"Ammerland",%,K03451,0.3
2013,"Aurich",%,K03452,0.2
2013,"Cloppenburg",%,K03453,0.1
2013,"Emsland",%,K03454,0.3
2013,"Friesland",%,K03455,-0.2
2013,"Grafschaft Bentheim",%,K03456,0
2013,"Leer",%,K03457,0.4
2013,"Oldenburg",%,K03458,0.3
2013,"Osnabrück",%,K03459,0
2013,"Vechta",%,K03460,0.5
2013,"Wesermarsch",%,K03461,-0.3
2013,"Wittmund",%,K03462,0.1
2013,"Statistische Region Weser-Ems",%,K034,0.2
2013,"Niedersachsen",%,K030,0.1
2014,"Braunschweig, Stadt",%,K03101,0.5
2014,"Salzgitter, Stadt",%,K03102,0.8
2014,"Wolfsburg, Stadt",%,K03103,0.5
2014,"Gifhorn",%,K03151,0.6
2014,"Goslar",%,K03153,-0.4
2014,"Helmstedt",%,K03154,0.5
2014,"Northeim",%,K03155,-0.6
2014,"Peine",%,K03157,0.3
2014,"Wolfenbüttel",%,K03158,0.1
2014,"Göttingen",%,K03159,0
2014,"Statistische Region Braunschweig",%,K031,0.3
2014,"Region Hannover",%,K03241,0.8
2014,"dav. Hannover, Lhst.",%,K03241001,1
2014,"dav. Hannover, Umland",%,K03241999,0.5
2014,"Diepholz",%,K03251,0.5
2014,"Hameln-Pyrmont",%,K03252,0
2014,"Hildesheim",%,K03254,0
2014,"Holzminden",%,K03255,-0.6
2014,"Nienburg (Weser)",%,K03256,-0.2
2014,"Schaumburg",%,K03257,0.2
2014,"Statistische Region Hannover",%,K032,0.4
2014,"Celle",%,K03351,0.3
2014,"Cuxhaven",%,K03352,0.1
2014,"Harburg",%,K03353,1
2014,"Lüchow-Dannenberg",%,K03354,0.1
2014,"Lüneburg",%,K03355,0.8
2014,"Osterholz",%,K03356,0.5
2014,"Rotenburg (Wümme)",%,K03357,0.3
2014,"Heidekreis",%,K03358,0
2014,"Stade",%,K03359,0.5
2014,"Uelzen",%,K03360,0.2
2014,"Verden",%,K03361,0.6
2014,"Statistische Region Lüneburg",%,K033,0.5
2014,"Delmenhorst, Stadt",%,K03401,1
2014,"Emden, Stadt",%,K03402,0.5
2014,"Oldenburg (Oldb), Stadt",%,K03403,0.8
2014,"Osnabrück, Stadt",%,K03404,0.4
2014,"Wilhelmshaven, Stadt",%,K03405,-0.3
2014,"Ammerland",%,K03451,0.9
2014,"Aurich",%,K03452,0.5
2014,"Cloppenburg",%,K03453,1.4
2014,"Emsland",%,K03454,0.7
2014,"Friesland",%,K03455,-0.2
2014,"Grafschaft Bentheim",%,K03456,0.5
2014,"Leer",%,K03457,0.6
2014,"Oldenburg",%,K03458,0.8
2014,"Osnabrück",%,K03459,0.3
2014,"Vechta",%,K03460,1.5
2014,"Wesermarsch",%,K03461,-0.1
2014,"Wittmund",%,K03462,0.2
2014,"Statistische Region Weser-Ems",%,K034,0.6
2014,"Niedersachsen",%,K030,0.5
2015,"Braunschweig, Stadt",%,K03101,1.2
2015,"Salzgitter, Stadt",%,K03102,2.1
2015,"Wolfsburg, Stadt",%,K03103,0.8
2015,"Gifhorn",%,K03151,1
2015,"Goslar",%,K03153,0.7
2015,"Helmstedt",%,K03154,0.7
2015,"Northeim",%,K03155,0.7
2015,"Peine",%,K03157,1.3
2015,"Wolfenbüttel",%,K03158,0.8
2015,"Göttingen",%,K03159,0.9
2015,"Statistische Region Braunschweig",%,K031,1.2
2015,"Region Hannover",%,K03241,1.5
2015,"dav. Hannover, Lhst.",%,K03241001,1.6
2015,"dav. Hannover, Umland",%,K03241999,1.3
2015,"Diepholz",%,K03251,1.4
2015,"Hameln-Pyrmont",%,K03252,0.3
2015,"Hildesheim",%,K03254,0.9
2015,"Holzminden",%,K03255,0.3
2015,"Nienburg (Weser)",%,K03256,0.8
2015,"Schaumburg",%,K03257,0.2
2015,"Statistische Region Hannover",%,K032,1.1
2015,"Celle",%,K03351,1
2015,"Cuxhaven",%,K03352,0.7
2015,"Harburg",%,K03353,1.2
2015,"Lüchow-Dannenberg",%,K03354,2.9
2015,"Lüneburg",%,K03355,1.5
2015,"Osterholz",%,K03356,1.9
2015,"Rotenburg (Wümme)",%,K03357,0.9
2015,"Heidekreis",%,K03358,3
2015,"Stade",%,K03359,1.3
2015,"Uelzen",%,K03360,0.6
2015,"Verden",%,K03361,1.1
2015,"Statistische Region Lüneburg",%,K033,1.3
2015,"Delmenhorst, Stadt",%,K03401,2
2015,"Emden, Stadt",%,K03402,1.4
2015,"Oldenburg (Oldb), Stadt",%,K03403,1.8
2015,"Osnabrück, Stadt",%,K03404,3.5
2015,"Wilhelmshaven, Stadt",%,K03405,0.6
2015,"Ammerland",%,K03451,1.3
2015,"Aurich",%,K03452,0.6
2015,"Cloppenburg",%,K03453,1.5
2015,"Emsland",%,K03454,1.2
2015,"Friesland",%,K03455,1
2015,"Grafschaft Bentheim",%,K03456,1
2015,"Leer",%,K03457,1
2015,"Oldenburg",%,K03458,1.4
2015,"Osnabrück",%,K03459,1.9
2015,"Vechta",%,K03460,1.2
2015,"Wesermarsch",%,K03461,0.5
2015,"Wittmund",%,K03462,1.1
2015,"Statistische Region Weser-Ems",%,K034,1.4
2015,"Niedersachsen",%,K030,1.3
2016,"Braunschweig, Stadt",%,K03101,-1.1
2016,"Salzgitter, Stadt",%,K03102,2.6
2016,"Wolfsburg, Stadt",%,K03103,-0.1
2016,"Gifhorn",%,K03151,0.3
2016,"Goslar",%,K03153,-0.2
2016,"Helmstedt",%,K03154,0.6
2016,"Northeim",%,K03155,-1
2016,"Peine",%,K03157,0.5
2016,"Wolfenbüttel",%,K03158,-0.1
2016,"Göttingen",%,K03159,0.3
2016,"Statistische Region Braunschweig",%,K031,-0.2
2016,"Region Hannover",%,K03241,0.4
2016,"dav. Hannover, Lhst.",%,K03241001,0.1
2016,"dav. Hannover, Umland",%,K03241999,0.6
2016,"Diepholz",%,K03251,0.5
2016,"Hameln-Pyrmont",%,K03252,0
2016,"Hildesheim",%,K03254,0.1
2016,"Holzminden",%,K03255,-0.2
2016,"Nienburg (Weser)",%,K03256,0.7
2016,"Schaumburg",%,K03257,0.9
2016,"Statistische Region Hannover",%,K032,0.4
2016,"Celle",%,K03351,0.2
2016,"Cuxhaven",%,K03352,0.3
2016,"Harburg",%,K03353,0.9
2016,"Lüchow-Dannenberg",%,K03354,-2.6
2016,"Lüneburg",%,K03355,0.5
2016,"Osterholz",%,K03356,-0.8
2016,"Rotenburg (Wümme)",%,K03357,0.1
2016,"Heidekreis",%,K03358,-0.4
2016,"Stade",%,K03359,0.8
2016,"Uelzen",%,K03360,-0.2
2016,"Verden",%,K03361,0.9
2016,"Statistische Region Lüneburg",%,K033,0.2
2016,"Delmenhorst, Stadt",%,K03401,0.9
2016,"Emden, Stadt",%,K03402,-0.4
2016,"Oldenburg (Oldb), Stadt",%,K03403,1.1
2016,"Osnabrück, Stadt",%,K03404,1
2016,"Wilhelmshaven, Stadt",%,K03405,0.3
2016,"Ammerland",%,K03451,1
2016,"Aurich",%,K03452,0.5
2016,"Cloppenburg",%,K03453,0.7
2016,"Emsland",%,K03454,0.6
2016,"Friesland",%,K03455,0.5
2016,"Grafschaft Bentheim",%,K03456,0.1
2016,"Leer",%,K03457,0.4
2016,"Oldenburg",%,K03458,0.7
2016,"Osnabrück",%,K03459,-0.9
2016,"Vechta",%,K03460,1.3
2016,"Wesermarsch",%,K03461,0
2016,"Wittmund",%,K03462,-0.5
2016,"Statistische Region Weser-Ems",%,K034,0.4
2016,"Niedersachsen",%,K030,0.2
2017,"Braunschweig, Stadt",%,K03101,-0.3
2017,"Salzgitter, Stadt",%,K03102,0.8
2017,"Wolfsburg, Stadt",%,K03103,0
2017,"Gifhorn",%,K03151,0.2
2017,"Goslar",%,K03153,-0.3
2017,"Helmstedt",%,K03154,-0.4
2017,"Northeim",%,K03155,-0.4
2017,"Peine",%,K03157,0.3
2017,"Wolfenbüttel",%,K03158,-0.4
2017,"Göttingen",%,K03159,0.4
2017,"Statistische Region Braunschweig",%,K031,0
2017,"Region Hannover",%,K03241,0.3
2017,"dav. Hannover, Lhst.",%,K03241001,0.4
2017,"dav. Hannover, Umland",%,K03241999,0.3
2017,"Diepholz",%,K03251,0.4
2017,"Hameln-Pyrmont",%,K03252,0
2017,"Hildesheim",%,K03254,-0.2
2017,"Holzminden",%,K03255,-0.5
2017,"Nienburg (Weser)",%,K03256,0
2017,"Schaumburg",%,K03257,0.2
2017,"Statistische Region Hannover",%,K032,0.2
2017,"Celle",%,K03351,0.2
2017,"Cuxhaven",%,K03352,-0.3
2017,"Harburg",%,K03353,0.5
2017,"Lüchow-Dannenberg",%,K03354,-1
2017,"Lüneburg",%,K03355,0.7
2017,"Osterholz",%,K03356,0.4
2017,"Rotenburg (Wümme)",%,K03357,0
2017,"Heidekreis",%,K03358,-0.4
2017,"Stade",%,K03359,0.1
2017,"Uelzen",%,K03360,-0.2
2017,"Verden",%,K03361,0.6
2017,"Statistische Region Lüneburg",%,K033,0.1
2017,"Delmenhorst, Stadt",%,K03401,0.6
2017,"Emden, Stadt",%,K03402,0.2
2017,"Oldenburg (Oldb), Stadt",%,K03403,0.8
2017,"Osnabrück, Stadt",%,K03404,0.2
2017,"Wilhelmshaven, Stadt",%,K03405,0.2
2017,"Ammerland",%,K03451,0.6
2017,"Aurich",%,K03452,-0.1
2017,"Cloppenburg",%,K03453,1.2
